Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Vehicle Size,highway MPG,city mpg,MSRP,Age
1,300.0,6.0,1,1,4.0,3,27,19,60900,0
1,445.0,8.0,1,2,4.0,3,24,15,72500,0
1,443.0,8.0,1,2,4.0,3,25,16,67200,2
1,302.0,6.0,1,2,4.0,3,29,20,57900,2
5,255.0,6.0,1,1,4.0,3,38,26,57100,2
1,241.0,4.0,1,2,4.0,3,33,22,52250,2
5,255.0,6.0,1,2,4.0,3,37,26,59400,2
1,443.0,8.0,1,1,4.0,3,25,17,64900,2
1,241.0,4.0,1,1,4.0,3,34,23,49950,2
1,302.0,6.0,1,1,4.0,3,31,20,55600,2
5,255.0,6.0,1,1,4.0,3,38,26,57350,1
1,302.0,6.0,1,2,4.0,3,29,20,58150,1
1,302.0,6.0,1,1,4.0,3,31,20,55850,1
1,240.0,4.0,1,2,4.0,3,34,22,52500,1
1,240.0,4.0,1,1,4.0,3,34,23,50200,1
1,443.0,8.0,1,2,4.0,3,25,16,68600,1
1,443.0,8.0,1,1,4.0,3,25,17,66300,1
5,255.0,6.0,1,2,4.0,3,37,26,59650,1
2,322.0,8.0,1,1,2.0,1,17,13,4155,26
2,322.0,8.0,1,1,4.0,3,15,11,2427,25
2,322.0,8.0,1,1,4.0,2,16,13,3245,25
2,322.0,8.0,1,1,2.0,1,17,13,4701,25
2,315.0,8.0,1,1,2.0,3,16,12,3176,24
2,315.0,8.0,1,1,4.0,2,18,14,3613,24
2,315.0,8.0,1,1,2.0,1,19,14,5140,24
2,315.0,8.0,1,1,4.0,3,16,12,2692,24
3,160.0,4.0,2,3,2.0,1,34,28,26595,2
3,101.0,4.0,2,3,2.0,1,40,31,18700,2
3,135.0,4.0,2,3,2.0,1,34,28,19700,2
3,101.0,4.0,2,3,2.0,1,34,28,22800,2
3,101.0,4.0,2,3,2.0,1,34,28,24700,2
3,160.0,4.0,2,3,2.0,1,34,28,22495,2
3,101.0,4.0,2,3,2.0,1,40,31,17495,2
3,101.0,4.0,2,3,2.0,1,34,28,20345,2
3,101.0,4.0,2,3,2.0,1,40,31,17700,2
3,101.0,4.0,2,3,2.0,1,40,31,20400,2
3,101.0,4.0,2,3,2.0,1,40,31,16845,2
3,160.0,4.0,2,3,2.0,1,34,28,26695,1
3,101.0,4.0,2,3,2.0,1,40,31,21295,1
3,101.0,4.0,2,3,2.0,1,40,31,20395,1
3,101.0,4.0,2,3,2.0,1,40,31,17745,1
3,160.0,4.0,2,3,2.0,1,34,28,22575,1
3,101.0,4.0,2,3,2.0,1,40,31,24495,1
3,101.0,4.0,2,3,2.0,1,40,31,16995,1
3,101.0,4.0,2,3,2.0,1,40,31,20395,1
3,135.0,4.0,2,3,2.0,1,34,28,19700,1
3,101.0,4.0,2,3,2.0,1,40,31,17900,1
3,101.0,4.0,2,3,2.0,1,40,31,21395,1
3,160.0,4.0,2,3,2.0,1,33,28,19995,0
3,101.0,4.0,1,3,2.0,1,33,27,19390,0
3,101.0,4.0,1,3,2.0,1,33,27,17485,0
3,101.0,4.0,1,3,2.0,1,33,27,20885,0
3,160.0,4.0,2,3,2.0,1,33,28,21490,0
3,101.0,4.0,1,3,2.0,1,33,27,15990,0
3,160.0,4.0,2,3,4.0,1,33,25,19345,2
3,160.0,4.0,2,3,4.0,1,33,25,23095,2
3,160.0,4.0,1,3,4.0,1,30,22,24695,2
3,160.0,4.0,2,3,4.0,1,33,25,21695,2
3,160.0,4.0,2,3,4.0,1,33,25,20695,2
3,160.0,4.0,2,3,4.0,1,33,25,21880,1
3,160.0,4.0,2,3,4.0,1,33,25,23395,1
3,160.0,4.0,1,3,4.0,1,30,22,24795,1
3,160.0,4.0,2,3,4.0,1,33,25,20795,1
3,160.0,4.0,2,3,4.0,1,33,25,19495,1
3,160.0,4.0,1,3,4.0,1,30,22,23695,0
3,160.0,4.0,1,3,4.0,1,30,22,20995,0
3,160.0,4.0,1,3,4.0,1,30,22,22995,0
2,180.0,4.0,1,2,4.0,1,30,21,24635,1
2,180.0,4.0,1,3,4.0,1,31,22,25135,1
2,180.0,4.0,1,2,4.0,1,30,21,29235,1
2,180.0,4.0,1,3,4.0,1,31,22,23335,1
2,180.0,4.0,1,3,4.0,1,31,22,22735,1
2,180.0,4.0,1,2,4.0,1,30,21,27035,1
3,160.0,4.0,2,3,4.0,1,34,25,20000,1
2,180.0,4.0,1,3,4.0,1,31,22,27335,1
2,180.0,4.0,1,2,4.0,1,30,21,25235,1
2,180.0,4.0,1,2,4.0,1,29,21,27035,0
2,180.0,4.0,1,3,4.0,1,30,22,25135,0
2,180.0,4.0,1,2,4.0,1,29,21,25235,0
2,180.0,4.0,1,2,4.0,1,29,21,23890,0
2,180.0,4.0,1,3,4.0,1,30,22,23335,0
3,160.0,4.0,2,3,4.0,1,33,25,19995,0
1,485.0,12.0,2,1,2.0,1,12,8,248500,16
1,485.0,12.0,2,1,2.0,1,12,8,205840,16
2,238.0,8.0,1,1,2.0,3,16,12,2323,27
2,238.0,8.0,1,1,4.0,3,16,12,2170,27
2,238.0,8.0,1,1,2.0,3,16,12,2443,26
2,238.0,8.0,1,1,4.0,3,16,12,2304,26
1,562.0,8.0,3,1,2.0,1,23,16,184900,1
1,515.0,12.0,2,1,2.0,1,15,9,214670,15
1,515.0,12.0,3,1,2.0,1,16,9,224670,15
1,515.0,12.0,2,1,2.0,1,15,9,217890,14
1,515.0,12.0,3,1,2.0,1,16,9,228339,14
1,515.0,12.0,3,1,2.0,1,16,9,228339,13
1,515.0,12.0,2,1,2.0,1,15,9,217890,13
1,543.0,12.0,1,1,4.0,3,16,10,366000,7
1,631.0,12.0,1,1,4.0,3,16,10,455500,7
1,604.0,12.0,1,1,4.0,3,16,10,405500,7
1,543.0,12.0,1,1,4.0,3,16,10,372500,6
1,620.0,12.0,1,1,4.0,3,16,10,412000,6
1,543.0,12.0,1,1,4.0,3,16,10,379050,5
1,620.0,12.0,1,1,4.0,3,16,10,418950,5
1,611.0,12.0,3,1,2.0,2,15,11,320580,8
1,611.0,12.0,2,1,2.0,2,15,11,310543,8
1,611.0,12.0,2,1,2.0,2,15,11,310543,7
1,611.0,12.0,3,1,2.0,2,15,11,320580,6
1,661.0,12.0,3,1,2.0,2,15,11,410000,6
2,157.0,4.0,1,3,4.0,1,28,22,24470,4
2,157.0,4.0,1,3,4.0,1,28,22,20940,4
2,157.0,4.0,2,3,4.0,1,28,21,19940,4
2,157.0,4.0,1,3,4.0,1,28,22,22070,4
2,157.0,4.0,2,3,4.0,1,28,21,20140,3
2,157.0,4.0,1,3,4.0,1,28,22,24670,3
2,157.0,4.0,1,3,4.0,1,28,22,21140,3
2,157.0,4.0,1,3,4.0,1,28,22,22270,3
2,157.0,4.0,1,3,4.0,1,28,21,24770,2
2,157.0,4.0,1,3,4.0,1,28,21,22370,2
2,157.0,4.0,1,3,4.0,1,28,21,21240,2
1,445.0,8.0,1,2,4.0,3,24,16,92600,2
1,315.0,6.0,1,2,4.0,3,29,20,81300,2
1,315.0,6.0,1,1,4.0,3,31,20,78300,2
1,445.0,8.0,1,1,4.0,3,25,17,89600,2
1,445.0,8.0,1,2,4.0,3,24,15,93900,1
1,315.0,6.0,1,2,4.0,3,29,20,82500,1
1,445.0,8.0,1,1,4.0,3,25,17,90900,1
1,315.0,6.0,1,1,4.0,3,31,20,79500,1
1,445.0,8.0,1,1,4.0,3,24,17,91200,0
1,315.0,6.0,1,2,4.0,3,28,19,82800,0
1,445.0,8.0,1,2,4.0,3,24,15,94200,0
1,315.0,6.0,1,1,4.0,3,29,20,79800,0
1,445.0,8.0,1,1,2.0,2,25,17,94900,2
1,315.0,6.0,1,2,2.0,2,29,20,86600,2
1,315.0,6.0,1,2,2.0,2,29,20,79100,2
1,315.0,6.0,1,1,2.0,2,32,21,76100,2
1,445.0,8.0,1,2,2.0,2,25,16,90400,2
1,315.0,6.0,1,1,2.0,2,31,20,83600,2
1,445.0,8.0,1,1,2.0,2,25,17,87400,2
1,445.0,8.0,1,2,2.0,2,24,16,97900,2
1,315.0,6.0,1,2,2.0,2,29,20,87800,1
1,315.0,6.0,1,1,2.0,2,31,20,77300,1
1,445.0,8.0,1,2,2.0,2,24,15,99200,1
1,445.0,8.0,1,1,2.0,2,25,17,96200,1
1,315.0,6.0,1,2,2.0,2,29,20,80300,1
1,315.0,6.0,1,1,2.0,2,31,20,84800,1
1,445.0,8.0,1,2,2.0,2,25,16,91700,1
1,445.0,8.0,1,1,2.0,2,25,17,88700,1
1,445.0,8.0,1,2,2.0,2,24,16,92000,0
1,315.0,6.0,1,1,2.0,2,30,21,77600,0
1,445.0,8.0,1,1,2.0,2,24,17,89000,0
1,315.0,6.0,1,2,2.0,2,28,19,80600,0
1,315.0,6.0,1,1,2.0,2,29,20,85100,0
1,315.0,6.0,1,2,2.0,2,28,19,88100,0
1,445.0,8.0,1,1,2.0,2,24,17,96500,0
1,445.0,8.0,1,2,2.0,2,24,15,99500,0
2,402.0,12.0,1,1,4.0,3,14,10,2960,25
2,389.0,12.0,1,1,4.0,3,15,11,3108,24
2,389.0,12.0,1,1,2.0,1,16,12,4623,24
2,389.0,12.0,1,1,2.0,3,15,11,3211,24
2,140.0,6.0,1,3,4.0,2,27,17,2000,27
2,110.0,4.0,1,3,4.0,2,29,20,2000,27
2,140.0,6.0,1,2,4.0,2,27,17,2000,27
2,140.0,6.0,1,3,4.0,2,28,17,2000,26
2,140.0,6.0,1,3,4.0,2,28,17,2000,26
2,110.0,4.0,1,3,4.0,2,28,19,2000,26
1,532.0,12.0,3,1,2.0,3,16,9,313088,8
1,532.0,12.0,3,1,2.0,3,16,9,313088,7
1,532.0,12.0,3,1,2.0,3,16,9,313088,6
2,170.0,6.0,2,3,4.0,2,25,19,2080,17
2,170.0,6.0,2,3,4.0,2,25,19,2234,17
2,130.0,4.0,2,3,4.0,2,29,23,2000,17
2,130.0,4.0,1,3,4.0,2,25,19,2146,17
1,165.0,6.0,2,3,4.0,2,25,19,22935,16
1,165.0,6.0,2,3,4.0,2,25,19,19935,16
2,125.0,4.0,1,3,4.0,2,25,19,20935,16
2,125.0,4.0,2,3,4.0,2,29,23,18735,16
1,165.0,6.0,2,3,4.0,2,25,19,19985,15
2,125.0,4.0,2,3,4.0,2,29,23,18785,15
1,165.0,6.0,2,3,4.0,2,25,19,21885,15
1,604.0,12.0,1,1,4.0,3,16,10,456500,7
1,543.0,12.0,1,1,4.0,3,16,10,417000,7
1,631.0,12.0,1,1,4.0,3,16,10,506500,7
1,543.0,12.0,1,1,4.0,3,16,10,423500,6
1,620.0,12.0,1,1,4.0,3,16,10,463000,6
1,620.0,12.0,1,1,4.0,3,16,10,470350,5
1,543.0,12.0,1,1,4.0,3,16,10,430450,5
1,641.0,8.0,3,1,2.0,1,22,16,265500,2
1,641.0,8.0,3,1,2.0,1,22,16,280225,2
2,184.0,4.0,1,3,4.0,2,38,26,24895,2
2,184.0,4.0,1,3,4.0,2,38,26,22895,2
2,184.0,4.0,2,3,4.0,2,37,25,23845,2
2,184.0,4.0,2,3,4.0,2,37,25,21190,2
2,184.0,4.0,1,3,4.0,2,40,28,29895,2
2,184.0,4.0,1,3,4.0,2,38,26,22995,1
2,184.0,4.0,1,3,4.0,2,38,26,24995,1
2,184.0,4.0,2,3,4.0,2,37,25,21495,1
2,184.0,4.0,1,3,4.0,2,38,26,30195,1
2,184.0,4.0,2,3,4.0,2,37,25,23945,1
2,184.0,4.0,1,3,4.0,2,35,26,30695,0
2,184.0,4.0,2,3,4.0,2,34,24,21945,0
2,184.0,4.0,2,3,4.0,2,34,24,24195,0
2,184.0,4.0,1,3,4.0,2,35,26,22995,0
2,184.0,4.0,1,3,4.0,2,35,26,25245,0
1,535.0,12.0,1,1,4.0,3,20,13,141200,2
1,315.0,6.0,1,1,4.0,3,29,19,78000,2
1,445.0,8.0,1,1,4.0,3,25,16,91000,2
1,445.0,8.0,1,2,4.0,3,24,16,94000,2
1,315.0,6.0,1,2,4.0,3,28,19,81000,2
1,315.0,6.0,1,1,4.0,3,29,19,74000,2
1,445.0,8.0,1,1,4.0,3,25,17,87300,2
1,445.0,8.0,1,2,4.0,3,24,16,90300,2
5,255.0,6.0,1,2,4.0,3,31,23,82500,2
1,445.0,8.0,1,1,4.0,3,25,17,94400,1
1,320.0,6.0,1,1,4.0,3,29,21,81300,1
1,445.0,8.0,1,2,4.0,3,25,16,97400,1
1,445.0,8.0,1,1,4.0,3,26,17,94600,0
1,445.0,8.0,1,2,4.0,3,25,16,97600,0
1,320.0,6.0,1,2,4.0,3,28,19,84500,0
1,320.0,6.0,1,1,4.0,3,29,21,81500,0
1,300.0,4.0,2,1,2.0,1,28,21,53900,0
1,350.0,4.0,2,1,2.0,1,26,20,66300,0
2,153.0,4.0,2,1,4.0,2,26,19,2000,27
2,153.0,4.0,2,1,4.0,2,23,18,2000,27
2,162.0,4.0,1,1,4.0,2,20,17,2000,26
2,162.0,4.0,2,1,4.0,2,24,18,2000,26
2,114.0,4.0,1,1,4.0,2,24,18,2000,26
2,162.0,4.0,1,1,4.0,2,20,17,2000,26
2,162.0,4.0,2,1,4.0,2,24,18,2000,26
2,114.0,4.0,1,1,4.0,2,24,18,2000,26
2,162.0,4.0,1,1,4.0,2,20,17,2000,25
2,114.0,4.0,1,1,4.0,2,26,18,2000,25
2,144.0,6.0,1,1,4.0,2,19,15,2000,27
2,162.0,4.0,1,1,4.0,2,20,16,2000,27
2,162.0,4.0,1,1,4.0,2,20,16,2000,27
2,188.0,4.0,1,1,2.0,2,20,16,2000,27
2,144.0,6.0,1,1,2.0,2,19,15,2000,27
2,282.0,8.0,1,1,2.0,2,22,15,4784,22
2,322.0,12.0,1,1,2.0,2,19,12,5858,22
2,372.0,12.0,2,1,2.0,2,18,10,8488,22
2,322.0,12.0,1,1,2.0,2,19,12,6954,21
2,282.0,8.0,1,1,2.0,2,19,14,5680,21
2,322.0,12.0,1,1,2.0,2,19,12,7624,20
2,282.0,8.0,1,1,2.0,2,19,14,6693,20
2,108.0,4.0,2,3,4.0,1,28,19,2000,27
2,130.0,5.0,2,2,4.0,1,22,16,2000,27
2,130.0,5.0,2,3,4.0,1,24,18,2000,26
2,130.0,5.0,2,2,4.0,1,22,16,2000,26
2,130.0,5.0,2,3,4.0,1,24,18,2000,25
2,130.0,5.0,2,2,4.0,1,22,16,2000,25
2,222.0,5.0,1,3,4.0,2,24,17,2000,22
2,240.0,5.0,1,3,4.0,2,24,17,2000,22
2,222.0,5.0,1,3,4.0,2,24,17,2000,22
2,240.0,5.0,1,3,4.0,2,24,17,2000,22
2,240.0,5.0,1,3,4.0,2,24,17,2000,21
2,240.0,5.0,1,3,4.0,2,24,17,2000,21
2,168.0,5.0,2,3,4.0,2,26,18,2000,20
2,168.0,5.0,2,3,4.0,2,26,18,2000,20
2,240.0,5.0,1,3,4.0,2,24,17,2000,20
2,222.0,5.0,1,3,4.0,2,24,17,2000,20
2,240.0,5.0,1,3,4.0,2,24,17,2091,20
2,190.0,5.0,1,3,4.0,2,24,18,2000,20
2,190.0,5.0,1,3,4.0,2,24,18,2000,20
2,222.0,5.0,1,3,4.0,2,24,17,2000,20
3,205.0,4.0,2,1,2.0,1,28,21,26255,0
3,200.0,4.0,1,1,2.0,1,32,24,26975,0
1,227.0,4.0,2,2,4.0,1,24,17,26950,12
2,165.0,4.0,2,2,4.0,1,27,20,22990,12
1,230.0,4.0,2,2,4.0,1,25,18,26950,11
2,173.0,4.0,2,2,4.0,1,26,19,22990,11
7,220.0,4.0,2,3,4.0,2,33,20,28900,5
7,220.0,4.0,2,3,2.0,1,33,20,44080,5
7,220.0,4.0,2,3,2.0,1,33,20,46080,5
3,220.0,4.0,2,2,4.0,2,30,20,37115,5
7,220.0,4.0,2,3,2.0,1,33,20,39490,5
7,220.0,4.0,2,3,4.0,2,33,20,34340,5
7,220.0,4.0,1,3,2.0,1,28,18,44080,5
7,220.0,4.0,1,3,2.0,1,28,18,40840,5
7,220.0,4.0,1,3,4.0,1,28,18,31180,5
3,220.0,4.0,2,2,4.0,2,30,20,32395,5
7,220.0,4.0,1,3,4.0,2,29,19,34340,5
3,220.0,4.0,1,2,4.0,1,29,18,34975,5
3,220.0,4.0,1,2,4.0,2,29,18,37115,5
3,220.0,4.0,2,2,4.0,1,30,20,34975,5
7,220.0,4.0,1,3,4.0,2,29,19,30250,5
3,220.0,4.0,1,2,4.0,2,29,18,32395,5
7,220.0,4.0,2,3,4.0,1,33,20,29830,5
7,220.0,4.0,1,3,2.0,1,28,18,46080,5
3,210.0,4.0,1,2,4.0,1,27,17,37810,8
3,280.0,6.0,1,3,2.0,1,24,15,51330,8
3,210.0,4.0,1,3,4.0,1,27,19,38305,8
3,280.0,6.0,1,2,4.0,1,24,15,44885,8
3,210.0,4.0,2,3,4.0,2,29,19,30360,8
3,210.0,4.0,2,3,2.0,1,27,19,42130,8
3,280.0,6.0,1,2,4.0,2,24,15,43605,8
3,210.0,4.0,2,3,4.0,1,29,19,31790,8
3,210.0,4.0,1,3,4.0,1,27,19,35315,8
3,210.0,4.0,1,3,4.0,2,28,19,37140,8
3,210.0,4.0,1,3,4.0,2,28,19,34150,8
3,210.0,4.0,1,3,2.0,1,27,19,44455,8
3,210.0,4.0,1,2,4.0,2,27,17,36395,8
3,210.0,4.0,1,3,2.0,1,27,19,47345,8
3,207.0,4.0,1,2,4.0,2,27,17,32395,7
3,207.0,4.0,2,3,4.0,2,31,21,28900,7
3,207.0,4.0,2,3,4.0,1,31,21,30330,7
3,207.0,4.0,2,3,2.0,1,29,20,39990,7
3,207.0,4.0,1,2,4.0,2,27,17,38115,7
3,207.0,4.0,1,3,2.0,1,27,19,45080,7
3,207.0,4.0,1,3,4.0,2,28,19,35340,7
3,207.0,4.0,1,2,4.0,1,27,17,36975,7
3,207.0,4.0,1,3,4.0,1,27,19,37020,7
3,210.0,4.0,2,3,4.0,2,31,21,28900,6
3,210.0,4.0,1,2,4.0,2,27,17,38115,6
3,210.0,4.0,1,2,4.0,2,27,17,32395,6
3,210.0,4.0,2,3,2.0,1,29,20,39990,6
3,210.0,4.0,2,3,4.0,1,31,21,30330,6
3,210.0,4.0,1,3,4.0,1,27,19,37020,6
3,210.0,4.0,1,3,4.0,2,28,19,35340,6
3,210.0,4.0,1,2,4.0,1,27,17,36975,6
3,210.0,4.0,1,3,2.0,1,27,19,45080,6
1,265.0,6.0,1,3,4.0,2,25,18,37250,6
1,265.0,6.0,1,2,4.0,2,23,17,35875,6
1,265.0,6.0,1,3,4.0,2,25,18,33380,6
1,265.0,6.0,1,2,4.0,2,23,17,40245,6
1,300.0,6.0,1,2,4.0,2,22,15,48010,6
3,260.0,4.0,1,3,4.0,2,27,17,39400,8
3,260.0,4.0,1,3,4.0,2,27,17,43270,8
3,260.0,4.0,1,3,4.0,2,27,17,39650,8
3,260.0,4.0,1,3,4.0,2,27,17,38380,8
3,260.0,4.0,1,3,4.0,2,27,17,40765,8
3,260.0,4.0,1,3,4.0,2,27,17,42000,8
3,300.0,6.0,1,2,4.0,3,27,16,49165,7
3,220.0,4.0,2,3,4.0,3,33,20,38525,6
3,300.0,6.0,1,2,4.0,3,27,17,49565,6
3,220.0,4.0,1,3,4.0,3,28,18,43435,6
3,300.0,6.0,1,2,4.0,3,27,17,48030,6
2,290.0,6.0,1,2,4.0,2,20,14,39190,10
2,300.0,8.0,1,2,4.0,2,19,13,41190,10
2,300.0,8.0,1,2,4.0,2,19,13,42770,9
2,285.0,6.0,1,2,4.0,2,20,14,40400,9
2,390.0,8.0,1,2,4.0,2,16,12,46530,9
2,390.0,8.0,1,2,4.0,2,16,12,49105,8
2,285.0,6.0,1,2,4.0,2,20,14,42615,8
2,300.0,8.0,1,2,4.0,2,20,14,45345,8
2,225.0,4.0,2,3,4.0,2,25,18,2000,21
2,210.0,6.0,1,3,4.0,2,24,16,2000,21
2,170.0,4.0,2,3,4.0,2,25,18,2000,21
2,200.0,4.0,2,3,4.0,2,25,18,2000,21
2,210.0,6.0,1,3,4.0,2,24,16,2122,20
2,170.0,4.0,2,3,4.0,2,26,18,2000,20
2,225.0,4.0,2,3,4.0,2,26,18,2145,20
2,200.0,4.0,2,3,4.0,2,26,18,2084,20
2,200.0,4.0,2,3,4.0,2,26,18,2063,20
2,225.0,4.0,2,3,4.0,2,25,18,2172,19
2,185.0,4.0,2,3,2.0,1,26,18,2000,21
2,185.0,4.0,2,3,4.0,1,23,15,2000,21
2,150.0,4.0,2,3,4.0,1,26,18,2000,21
2,170.0,6.0,1,3,4.0,1,23,17,2000,21
2,185.0,4.0,2,3,2.0,1,26,18,2000,21
2,170.0,6.0,1,3,2.0,1,23,17,2000,21
2,150.0,4.0,2,3,2.0,1,26,18,2000,21
2,150.0,4.0,2,3,2.0,1,26,18,2000,21
2,170.0,6.0,1,3,4.0,1,23,17,2000,20
2,150.0,4.0,2,3,2.0,1,26,18,2000,20
2,150.0,4.0,2,3,2.0,1,26,18,2000,20
2,185.0,4.0,2,3,2.0,1,25,18,2078,20
2,170.0,6.0,1,3,2.0,1,23,17,2117,20
2,150.0,4.0,2,3,4.0,1,26,18,2000,20
2,185.0,4.0,2,3,2.0,1,25,18,2115,20
2,185.0,4.0,2,3,2.0,1,25,18,2000,19
2,185.0,4.0,2,3,4.0,1,24,18,2000,19
2,185.0,4.0,2,3,2.0,1,25,18,2268,19
2,185.0,4.0,2,3,2.0,1,24,18,2000,19
2,172.0,6.0,2,2,4.0,1,20,15,2000,24
2,172.0,6.0,2,2,4.0,1,22,17,2000,23
2,172.0,6.0,2,2,4.0,1,23,17,2000,22
1,350.0,6.0,2,1,2.0,1,27,19,96200,2
1,430.0,6.0,2,2,2.0,1,25,18,132800,2
1,430.0,6.0,2,2,2.0,1,26,18,120900,2
1,400.0,6.0,2,2,2.0,1,26,18,105630,2
1,400.0,6.0,2,1,2.0,1,27,19,98900,2
1,520.0,6.0,3,2,2.0,1,24,17,163000,2
1,350.0,6.0,2,2,2.0,1,26,19,102930,2
1,520.0,6.0,3,2,2.0,1,24,17,151100,2
1,350.0,6.0,2,2,2.0,1,27,19,91030,2
1,350.0,6.0,2,1,2.0,1,27,19,84300,2
1,430.0,6.0,2,1,2.0,1,26,18,114200,2
1,560.0,6.0,3,2,2.0,1,24,17,182700,2
1,560.0,6.0,3,2,2.0,1,24,17,194600,2
1,475.0,6.0,3,1,2.0,1,20,15,130400,2
1,400.0,6.0,2,1,2.0,1,27,19,110800,2
1,400.0,6.0,2,2,2.0,1,26,18,117530,2
1,430.0,6.0,2,1,2.0,1,25,18,126100,2
1,350.0,6.0,2,2,2.0,1,26,18,101600,2
1,400.0,6.0,2,2,2.0,1,26,18,116200,2
1,350.0,6.0,2,2,2.0,1,26,19,102930,1
1,430.0,6.0,2,2,2.0,1,26,18,120900,1
1,400.0,6.0,2,2,2.0,1,26,18,105630,1
1,430.0,6.0,2,1,2.0,1,25,18,126100,1
1,350.0,6.0,2,2,2.0,1,27,19,91030,1
1,400.0,6.0,2,1,2.0,1,27,19,98900,1
1,430.0,6.0,2,2,2.0,1,25,18,132800,1
1,350.0,6.0,2,1,2.0,1,27,19,84300,1
1,520.0,6.0,3,2,2.0,1,24,17,151100,1
1,350.0,6.0,2,2,2.0,1,26,19,104600,1
1,350.0,6.0,2,2,2.0,1,26,18,102930,1
1,430.0,6.0,2,2,2.0,1,26,18,132800,1
1,430.0,6.0,2,1,2.0,1,26,18,114200,1
1,350.0,6.0,2,1,2.0,1,27,19,88800,1
1,560.0,6.0,3,2,2.0,1,24,17,194600,1
1,350.0,6.0,2,1,2.0,1,27,19,96200,1
1,400.0,6.0,2,2,2.0,1,26,18,117530,1
1,350.0,6.0,2,2,2.0,1,27,19,94800,1
1,400.0,6.0,2,1,2.0,1,27,19,110800,1
1,400.0,6.0,2,2,2.0,1,26,18,117530,1
1,350.0,6.0,2,1,2.0,1,27,19,98500,1
1,520.0,6.0,3,2,2.0,1,24,17,163000,1
1,560.0,6.0,3,2,2.0,1,24,17,182700,1
1,475.0,6.0,3,1,2.0,1,20,15,130400,1
1,500.0,6.0,3,1,2.0,1,20,14,175900,1
1,540.0,6.0,3,2,2.0,1,29,20,159200,0
1,370.0,6.0,2,2,2.0,1,28,19,108600,0
1,580.0,6.0,3,2,2.0,1,28,20,200400,0
1,420.0,6.0,2,1,2.0,1,28,20,115700,0
1,420.0,6.0,2,2,2.0,1,28,20,110300,0
1,420.0,6.0,2,2,2.0,1,28,20,122600,0
1,420.0,6.0,2,1,2.0,1,28,20,103400,0
1,370.0,6.0,2,2,2.0,1,29,20,96300,0
1,370.0,6.0,2,1,2.0,1,29,20,101700,0
1,540.0,6.0,3,2,2.0,1,29,20,171500,0
1,580.0,6.0,3,2,2.0,1,28,20,188100,0
1,370.0,6.0,2,2,2.0,1,29,20,108600,0
1,420.0,6.0,2,2,2.0,1,28,20,122600,0
1,370.0,6.0,2,1,2.0,1,29,20,89400,0
2,345.0,8.0,2,1,2.0,1,17,11,6294,24
2,345.0,8.0,2,1,2.0,1,17,11,7419,23
2,345.0,8.0,2,1,2.0,1,17,11,9400,22
2,195.0,6.0,1,1,4.0,2,22,17,2000,24
2,193.0,6.0,1,1,4.0,2,22,17,2000,23
2,193.0,6.0,1,1,4.0,2,22,17,2000,22
2,162.0,4.0,1,1,4.0,2,22,17,2000,24
2,162.0,4.0,1,1,4.0,2,22,17,2000,24
2,114.0,4.0,1,1,4.0,2,24,17,2000,23
2,114.0,4.0,1,1,4.0,2,24,17,2000,23
2,162.0,4.0,1,1,4.0,2,22,17,2000,23
2,162.0,4.0,1,1,4.0,2,22,17,2000,23
2,162.0,4.0,1,1,4.0,2,22,17,2000,22
2,162.0,4.0,1,1,4.0,2,24,17,2000,22
2,162.0,4.0,1,1,4.0,2,22,17,2000,22
2,114.0,4.0,1,1,4.0,2,24,17,2000,22
2,208.0,4.0,2,1,2.0,1,24,15,2667,27
2,208.0,4.0,2,1,2.0,1,24,15,3083,27
2,208.0,4.0,2,1,2.0,1,24,15,3578,26
2,208.0,4.0,2,1,2.0,1,24,15,3047,26
2,181.0,6.0,1,1,4.0,2,23,15,2000,22
2,181.0,6.0,1,1,4.0,2,23,15,2000,22
2,181.0,6.0,1,1,4.0,2,24,16,2000,21
2,181.0,6.0,1,1,4.0,2,24,16,2000,21
2,181.0,6.0,1,1,4.0,2,24,16,2000,20
2,181.0,6.0,1,1,4.0,2,24,16,2000,20
2,236.0,4.0,2,1,2.0,1,24,15,4651,24
2,236.0,4.0,2,1,2.0,1,24,15,3839,24
2,236.0,4.0,2,1,2.0,1,24,15,4191,23
2,236.0,4.0,2,1,2.0,1,24,15,4878,23
2,236.0,4.0,2,1,2.0,1,24,15,4723,22
2,236.0,4.0,2,1,2.0,1,24,15,5576,22
5,150.0,4.0,3,3,4.0,1,43,31,35150,2
5,150.0,4.0,3,3,4.0,1,43,31,32600,2
3,220.0,4.0,3,2,4.0,1,33,24,33200,2
3,170.0,4.0,3,3,2.0,1,35,24,44050,2
3,170.0,4.0,3,3,4.0,1,33,23,29900,2
3,220.0,4.0,3,2,4.0,1,33,24,41650,2
3,170.0,4.0,3,3,2.0,1,35,24,38150,2
3,220.0,4.0,3,2,4.0,1,33,24,35750,2
5,150.0,4.0,3,3,4.0,1,43,31,41050,2
3,220.0,4.0,3,2,2.0,1,32,23,47050,2
3,170.0,4.0,3,3,4.0,1,33,23,38350,2
3,170.0,4.0,3,3,2.0,1,35,24,35600,2
3,220.0,4.0,3,2,2.0,1,32,23,38600,2
3,220.0,4.0,3,2,2.0,1,32,23,41150,2
3,170.0,4.0,3,3,4.0,1,33,23,32450,2
3,220.0,4.0,3,2,4.0,1,33,24,34200,1
