Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Vehicle Size,highway MPG,city mpg,Age,MSRP
1.0,300.0,6.0,1,2,4.0,3,26,18,1,63200
1.0,445.0,8.0,1,2,4.0,3,24,16,1,72500
1.0,300.0,6.0,1,1,4.0,3,28,19,1,60900
1.0,300.0,6.0,1,2,4.0,3,26,18,0,63200
1.0,300.0,6.0,1,1,4.0,3,27,19,0,60900
1.0,445.0,8.0,1,2,4.0,3,24,15,0,72500
1.0,443.0,8.0,1,2,4.0,3,25,16,2,67200
1.0,302.0,6.0,1,2,4.0,3,29,20,2,57900
5.0,255.0,6.0,1,1,4.0,3,38,26,2,57100
1.0,241.0,4.0,1,2,4.0,3,33,22,2,52250
5.0,255.0,6.0,1,2,4.0,3,37,26,2,59400
1.0,443.0,8.0,1,1,4.0,3,25,17,2,64900
1.0,241.0,4.0,1,1,4.0,3,34,23,2,49950
1.0,302.0,6.0,1,1,4.0,3,31,20,2,55600
5.0,255.0,6.0,1,1,4.0,3,38,26,1,57350
1.0,302.0,6.0,1,2,4.0,3,29,20,1,58150
1.0,302.0,6.0,1,1,4.0,3,31,20,1,55850
1.0,240.0,4.0,1,2,4.0,3,34,22,1,52500
1.0,240.0,4.0,1,1,4.0,3,34,23,1,50200
1.0,443.0,8.0,1,2,4.0,3,25,16,1,68600
1.0,443.0,8.0,1,1,4.0,3,25,17,1,66300
5.0,255.0,6.0,1,2,4.0,3,37,26,1,59650
2.0,322.0,8.0,1,1,2.0,1,17,13,26,4155
2.0,322.0,8.0,1,1,4.0,3,15,11,25,2427
2.0,322.0,8.0,1,1,4.0,2,16,13,25,3245
2.0,322.0,8.0,1,1,2.0,1,17,13,25,4701
2.0,315.0,8.0,1,1,2.0,3,16,12,24,3176
2.0,315.0,8.0,1,1,4.0,2,18,14,24,3613
2.0,315.0,8.0,1,1,2.0,1,19,14,24,5140
2.0,315.0,8.0,1,1,4.0,3,16,12,24,2692
3.0,160.0,4.0,2,3,2.0,1,34,28,2,26595
3.0,101.0,4.0,2,3,2.0,1,40,31,2,18700
3.0,135.0,4.0,2,3,2.0,1,34,28,2,19700
3.0,101.0,4.0,2,3,2.0,1,34,28,2,22800
3.0,101.0,4.0,2,3,2.0,1,34,28,2,24700
3.0,160.0,4.0,2,3,2.0,1,34,28,2,22495
3.0,101.0,4.0,2,3,2.0,1,40,31,2,17495
3.0,101.0,4.0,2,3,2.0,1,34,28,2,20345
3.0,101.0,4.0,2,3,2.0,1,40,31,2,17700
3.0,101.0,4.0,2,3,2.0,1,40,31,2,20400
3.0,101.0,4.0,2,3,2.0,1,40,31,2,16845
3.0,160.0,4.0,2,3,2.0,1,34,28,1,26695
3.0,101.0,4.0,2,3,2.0,1,40,31,1,21295
3.0,101.0,4.0,2,3,2.0,1,40,31,1,20395
3.0,101.0,4.0,2,3,2.0,1,40,31,1,17745
3.0,160.0,4.0,2,3,2.0,1,34,28,1,22575
3.0,101.0,4.0,2,3,2.0,1,40,31,1,24495
3.0,101.0,4.0,2,3,2.0,1,40,31,1,16995
3.0,101.0,4.0,2,3,2.0,1,40,31,1,20395
3.0,135.0,4.0,2,3,2.0,1,34,28,1,19700
3.0,101.0,4.0,2,3,2.0,1,40,31,1,17900
3.0,101.0,4.0,2,3,2.0,1,40,31,1,21395
3.0,160.0,4.0,2,3,2.0,1,33,28,0,19995
3.0,101.0,4.0,1,3,2.0,1,33,27,0,19390
3.0,101.0,4.0,1,3,2.0,1,33,27,0,17485
3.0,101.0,4.0,1,3,2.0,1,33,27,0,20885
3.0,160.0,4.0,2,3,2.0,1,33,28,0,21490
3.0,101.0,4.0,1,3,2.0,1,33,27,0,15990
3.0,160.0,4.0,2,3,4.0,1,33,25,2,19345
3.0,160.0,4.0,2,3,4.0,1,33,25,2,23095
3.0,160.0,4.0,1,3,4.0,1,30,22,2,24695
3.0,160.0,4.0,2,3,4.0,1,33,25,2,21695
3.0,160.0,4.0,2,3,4.0,1,33,25,2,20695
3.0,160.0,4.0,2,3,4.0,1,33,25,1,21880
3.0,160.0,4.0,2,3,4.0,1,33,25,1,23395
3.0,160.0,4.0,1,3,4.0,1,30,22,1,24795
3.0,160.0,4.0,2,3,4.0,1,33,25,1,20795
3.0,160.0,4.0,2,3,4.0,1,33,25,1,19495
3.0,160.0,4.0,1,3,4.0,1,30,22,0,23695
3.0,160.0,4.0,1,3,4.0,1,30,22,0,20995
3.0,160.0,4.0,1,3,4.0,1,30,22,0,22995
2.0,180.0,4.0,1,2,4.0,1,30,21,1,24635
2.0,180.0,4.0,1,3,4.0,1,31,22,1,25135
2.0,180.0,4.0,1,2,4.0,1,30,21,1,29235
2.0,180.0,4.0,1,3,4.0,1,31,22,1,23335
2.0,180.0,4.0,1,3,4.0,1,31,22,1,22735
2.0,180.0,4.0,1,2,4.0,1,30,21,1,27035
3.0,160.0,4.0,2,3,4.0,1,34,25,1,20000
2.0,180.0,4.0,1,3,4.0,1,31,22,1,27335
2.0,180.0,4.0,1,2,4.0,1,30,21,1,25235
2.0,180.0,4.0,1,2,4.0,1,29,21,0,27035
2.0,180.0,4.0,1,3,4.0,1,30,22,0,25135
2.0,180.0,4.0,1,2,4.0,1,29,21,0,25235
2.0,180.0,4.0,1,2,4.0,1,29,21,0,23890
2.0,180.0,4.0,1,3,4.0,1,30,22,0,23335
3.0,160.0,4.0,2,3,4.0,1,33,25,0,19995
2.0,238.0,8.0,1,1,2.0,3,16,12,27,2323
2.0,238.0,8.0,1,1,4.0,3,16,12,27,2170
2.0,238.0,8.0,1,1,2.0,3,16,12,26,2443
2.0,238.0,8.0,1,1,4.0,3,16,12,26,2304
2.0,157.0,4.0,1,3,4.0,1,28,22,4,24470
2.0,157.0,4.0,1,3,4.0,1,28,22,4,20940
2.0,157.0,4.0,2,3,4.0,1,28,21,4,19940
2.0,157.0,4.0,1,3,4.0,1,28,22,4,22070
2.0,157.0,4.0,2,3,4.0,1,28,21,3,20140
2.0,157.0,4.0,1,3,4.0,1,28,22,3,24670
2.0,157.0,4.0,1,3,4.0,1,28,22,3,21140
2.0,157.0,4.0,1,3,4.0,1,28,22,3,22270
2.0,157.0,4.0,1,3,4.0,1,28,21,2,24770
2.0,157.0,4.0,1,3,4.0,1,28,21,2,22370
2.0,157.0,4.0,1,3,4.0,1,28,21,2,21240
1.0,315.0,6.0,1,1,2.0,2,32,21,2,76100
2.0,402.0,12.0,1,1,4.0,3,14,10,25,2960
2.0,389.0,12.0,1,1,4.0,3,15,11,24,3108
2.0,389.0,12.0,1,1,2.0,1,16,12,24,4623
2.0,389.0,12.0,1,1,2.0,3,15,11,24,3211
2.0,140.0,6.0,1,3,4.0,2,27,17,27,2000
2.0,110.0,4.0,1,3,4.0,2,29,20,27,2000
2.0,140.0,6.0,1,2,4.0,2,27,17,27,2000
2.0,140.0,6.0,1,3,4.0,2,28,17,26,2000
2.0,140.0,6.0,1,3,4.0,2,28,17,26,2000
2.0,110.0,4.0,1,3,4.0,2,28,19,26,2000
2.0,170.0,6.0,2,3,4.0,2,25,19,17,2080
2.0,170.0,6.0,2,3,4.0,2,25,19,17,2234
2.0,130.0,4.0,2,3,4.0,2,29,23,17,2000
2.0,130.0,4.0,1,3,4.0,2,25,19,17,2146
1.0,165.0,6.0,2,3,4.0,2,25,19,16,22935
1.0,165.0,6.0,2,3,4.0,2,25,19,16,19935
2.0,125.0,4.0,1,3,4.0,2,25,19,16,20935
2.0,125.0,4.0,2,3,4.0,2,29,23,16,18735
1.0,165.0,6.0,2,3,4.0,2,25,19,15,19985
2.0,125.0,4.0,2,3,4.0,2,29,23,15,18785
1.0,165.0,6.0,2,3,4.0,2,25,19,15,21885
2.0,184.0,4.0,1,3,4.0,2,38,26,2,24895
2.0,184.0,4.0,1,3,4.0,2,38,26,2,22895
2.0,184.0,4.0,2,3,4.0,2,37,25,2,23845
2.0,184.0,4.0,2,3,4.0,2,37,25,2,21190
2.0,184.0,4.0,1,3,4.0,2,40,28,2,29895
2.0,184.0,4.0,1,3,4.0,2,38,26,1,22995
2.0,184.0,4.0,1,3,4.0,2,38,26,1,24995
2.0,184.0,4.0,2,3,4.0,2,37,25,1,21495
2.0,184.0,4.0,1,3,4.0,2,38,26,1,30195
2.0,184.0,4.0,2,3,4.0,2,37,25,1,23945
2.0,184.0,4.0,1,3,4.0,2,35,26,0,30695
2.0,184.0,4.0,2,3,4.0,2,34,24,0,21945
2.0,184.0,4.0,2,3,4.0,2,34,24,0,24195
2.0,184.0,4.0,1,3,4.0,2,35,26,0,22995
2.0,184.0,4.0,1,3,4.0,2,35,26,0,25245
1.0,315.0,6.0,1,1,4.0,3,29,19,2,74000
1.0,300.0,4.0,2,1,2.0,1,28,21,0,53900
1.0,350.0,4.0,2,1,2.0,1,26,20,0,66300
2.0,153.0,4.0,2,1,4.0,2,26,19,27,2000
2.0,153.0,4.0,2,1,4.0,2,23,18,27,2000
2.0,162.0,4.0,1,1,4.0,2,20,17,26,2000
2.0,162.0,4.0,2,1,4.0,2,24,18,26,2000
2.0,114.0,4.0,1,1,4.0,2,24,18,26,2000
2.0,162.0,4.0,1,1,4.0,2,20,17,26,2000
2.0,162.0,4.0,2,1,4.0,2,24,18,26,2000
2.0,114.0,4.0,1,1,4.0,2,24,18,26,2000
2.0,162.0,4.0,1,1,4.0,2,20,17,25,2000
2.0,114.0,4.0,1,1,4.0,2,26,18,25,2000
2.0,144.0,6.0,1,1,4.0,2,19,15,27,2000
2.0,162.0,4.0,1,1,4.0,2,20,16,27,2000
2.0,162.0,4.0,1,1,4.0,2,20,16,27,2000
2.0,188.0,4.0,1,1,2.0,2,20,16,27,2000
2.0,144.0,6.0,1,1,2.0,2,19,15,27,2000
2.0,282.0,8.0,1,1,2.0,2,22,15,22,4784
2.0,322.0,12.0,1,1,2.0,2,19,12,22,5858
2.0,372.0,12.0,2,1,2.0,2,18,10,22,8488
2.0,322.0,12.0,1,1,2.0,2,19,12,21,6954
2.0,282.0,8.0,1,1,2.0,2,19,14,21,5680
2.0,322.0,12.0,1,1,2.0,2,19,12,20,7624
2.0,282.0,8.0,1,1,2.0,2,19,14,20,6693
2.0,108.0,4.0,2,3,4.0,1,28,19,27,2000
2.0,130.0,5.0,2,2,4.0,1,22,16,27,2000
2.0,130.0,5.0,2,3,4.0,1,24,18,26,2000
2.0,130.0,5.0,2,2,4.0,1,22,16,26,2000
2.0,130.0,5.0,2,3,4.0,1,24,18,25,2000
2.0,130.0,5.0,2,2,4.0,1,22,16,25,2000
2.0,222.0,5.0,1,3,4.0,2,24,17,22,2000
2.0,240.0,5.0,1,3,4.0,2,24,17,22,2000
2.0,222.0,5.0,1,3,4.0,2,24,17,22,2000
2.0,240.0,5.0,1,3,4.0,2,24,17,22,2000
2.0,240.0,5.0,1,3,4.0,2,24,17,21,2000
2.0,240.0,5.0,1,3,4.0,2,24,17,21,2000
2.0,168.0,5.0,2,3,4.0,2,26,18,20,2000
2.0,168.0,5.0,2,3,4.0,2,26,18,20,2000
2.0,240.0,5.0,1,3,4.0,2,24,17,20,2000
2.0,222.0,5.0,1,3,4.0,2,24,17,20,2000
2.0,240.0,5.0,1,3,4.0,2,24,17,20,2091
2.0,190.0,5.0,1,3,4.0,2,24,18,20,2000
2.0,190.0,5.0,1,3,4.0,2,24,18,20,2000
2.0,222.0,5.0,1,3,4.0,2,24,17,20,2000
3.0,205.0,4.0,2,1,2.0,1,28,21,0,26255
3.0,200.0,4.0,1,1,2.0,1,32,24,0,26975
1.0,227.0,4.0,2,2,4.0,1,24,17,12,26950
2.0,165.0,4.0,2,2,4.0,1,27,20,12,22990
1.0,230.0,4.0,2,2,4.0,1,25,18,11,26950
2.0,173.0,4.0,2,2,4.0,1,26,19,11,22990
7.0,220.0,4.0,2,3,4.0,2,33,20,5,28900
7.0,220.0,4.0,2,3,2.0,1,33,20,5,44080
7.0,220.0,4.0,2,3,2.0,1,33,20,5,46080
3.0,220.0,4.0,2,2,4.0,2,30,20,5,37115
7.0,220.0,4.0,2,3,2.0,1,33,20,5,39490
7.0,220.0,4.0,2,3,4.0,2,33,20,5,34340
7.0,220.0,4.0,1,3,2.0,1,28,18,5,44080
7.0,220.0,4.0,1,3,2.0,1,28,18,5,40840
7.0,220.0,4.0,1,3,4.0,1,28,18,5,31180
3.0,220.0,4.0,2,2,4.0,2,30,20,5,32395
7.0,220.0,4.0,1,3,4.0,2,29,19,5,34340
3.0,220.0,4.0,1,2,4.0,1,29,18,5,34975
3.0,220.0,4.0,1,2,4.0,2,29,18,5,37115
3.0,220.0,4.0,2,2,4.0,1,30,20,5,34975
7.0,220.0,4.0,1,3,4.0,2,29,19,5,30250
3.0,220.0,4.0,1,2,4.0,2,29,18,5,32395
7.0,220.0,4.0,2,3,4.0,1,33,20,5,29830
7.0,220.0,4.0,1,3,2.0,1,28,18,5,46080
3.0,210.0,4.0,1,2,4.0,1,27,17,8,37810
3.0,280.0,6.0,1,3,2.0,1,24,15,8,51330
3.0,210.0,4.0,1,3,4.0,1,27,19,8,38305
3.0,280.0,6.0,1,2,4.0,1,24,15,8,44885
3.0,210.0,4.0,2,3,4.0,2,29,19,8,30360
3.0,210.0,4.0,2,3,2.0,1,27,19,8,42130
3.0,280.0,6.0,1,2,4.0,2,24,15,8,43605
3.0,210.0,4.0,2,3,4.0,1,29,19,8,31790
3.0,210.0,4.0,1,3,4.0,1,27,19,8,35315
3.0,210.0,4.0,1,3,4.0,2,28,19,8,37140
3.0,210.0,4.0,1,3,4.0,2,28,19,8,34150
3.0,210.0,4.0,1,3,2.0,1,27,19,8,44455
3.0,210.0,4.0,1,2,4.0,2,27,17,8,36395
3.0,210.0,4.0,1,3,2.0,1,27,19,8,47345
3.0,207.0,4.0,1,2,4.0,2,27,17,7,32395
3.0,207.0,4.0,2,3,4.0,2,31,21,7,28900
3.0,207.0,4.0,2,3,4.0,1,31,21,7,30330
3.0,207.0,4.0,2,3,2.0,1,29,20,7,39990
3.0,207.0,4.0,1,2,4.0,2,27,17,7,38115
3.0,207.0,4.0,1,3,2.0,1,27,19,7,45080
3.0,207.0,4.0,1,3,4.0,2,28,19,7,35340
3.0,207.0,4.0,1,2,4.0,1,27,17,7,36975
3.0,207.0,4.0,1,3,4.0,1,27,19,7,37020
3.0,210.0,4.0,2,3,4.0,2,31,21,6,28900
3.0,210.0,4.0,1,2,4.0,2,27,17,6,38115
3.0,210.0,4.0,1,2,4.0,2,27,17,6,32395
3.0,210.0,4.0,2,3,2.0,1,29,20,6,39990
3.0,210.0,4.0,2,3,4.0,1,31,21,6,30330
3.0,210.0,4.0,1,3,4.0,1,27,19,6,37020
3.0,210.0,4.0,1,3,4.0,2,28,19,6,35340
3.0,210.0,4.0,1,2,4.0,1,27,17,6,36975
3.0,210.0,4.0,1,3,2.0,1,27,19,6,45080
1.0,265.0,6.0,1,3,4.0,2,25,18,6,37250
1.0,265.0,6.0,1,2,4.0,2,23,17,6,35875
1.0,265.0,6.0,1,3,4.0,2,25,18,6,33380
1.0,265.0,6.0,1,2,4.0,2,23,17,6,40245
1.0,300.0,6.0,1,2,4.0,2,22,15,6,48010
3.0,260.0,4.0,1,3,4.0,2,27,17,8,39400
3.0,260.0,4.0,1,3,4.0,2,27,17,8,43270
3.0,260.0,4.0,1,3,4.0,2,27,17,8,39650
3.0,260.0,4.0,1,3,4.0,2,27,17,8,38380
3.0,260.0,4.0,1,3,4.0,2,27,17,8,40765
3.0,260.0,4.0,1,3,4.0,2,27,17,8,42000
3.0,300.0,6.0,1,2,4.0,3,27,16,7,49165
3.0,220.0,4.0,2,3,4.0,3,33,20,6,38525
3.0,300.0,6.0,1,2,4.0,3,27,17,6,49565
3.0,220.0,4.0,1,3,4.0,3,28,18,6,43435
3.0,300.0,6.0,1,2,4.0,3,27,17,6,48030
2.0,290.0,6.0,1,2,4.0,2,20,14,10,39190
2.0,300.0,8.0,1,2,4.0,2,19,13,10,41190
2.0,300.0,8.0,1,2,4.0,2,19,13,9,42770
2.0,285.0,6.0,1,2,4.0,2,20,14,9,40400
2.0,390.0,8.0,1,2,4.0,2,16,12,9,46530
2.0,390.0,8.0,1,2,4.0,2,16,12,8,49105
2.0,285.0,6.0,1,2,4.0,2,20,14,8,42615
2.0,300.0,8.0,1,2,4.0,2,20,14,8,45345
2.0,225.0,4.0,2,3,4.0,2,25,18,21,2000
2.0,210.0,6.0,1,3,4.0,2,24,16,21,2000
2.0,170.0,4.0,2,3,4.0,2,25,18,21,2000
2.0,200.0,4.0,2,3,4.0,2,25,18,21,2000
2.0,210.0,6.0,1,3,4.0,2,24,16,20,2122
2.0,170.0,4.0,2,3,4.0,2,26,18,20,2000
2.0,225.0,4.0,2,3,4.0,2,26,18,20,2145
2.0,200.0,4.0,2,3,4.0,2,26,18,20,2084
2.0,200.0,4.0,2,3,4.0,2,26,18,20,2063
2.0,225.0,4.0,2,3,4.0,2,25,18,19,2172
2.0,185.0,4.0,2,3,2.0,1,26,18,21,2000
2.0,185.0,4.0,2,3,4.0,1,23,15,21,2000
2.0,150.0,4.0,2,3,4.0,1,26,18,21,2000
2.0,170.0,6.0,1,3,4.0,1,23,17,21,2000
2.0,185.0,4.0,2,3,2.0,1,26,18,21,2000
2.0,170.0,6.0,1,3,2.0,1,23,17,21,2000
2.0,150.0,4.0,2,3,2.0,1,26,18,21,2000
2.0,150.0,4.0,2,3,2.0,1,26,18,21,2000
2.0,170.0,6.0,1,3,4.0,1,23,17,20,2000
2.0,150.0,4.0,2,3,2.0,1,26,18,20,2000
2.0,150.0,4.0,2,3,2.0,1,26,18,20,2000
2.0,185.0,4.0,2,3,2.0,1,25,18,20,2078
2.0,170.0,6.0,1,3,2.0,1,23,17,20,2117
2.0,150.0,4.0,2,3,4.0,1,26,18,20,2000
2.0,185.0,4.0,2,3,2.0,1,25,18,20,2115
2.0,185.0,4.0,2,3,2.0,1,25,18,19,2000
2.0,185.0,4.0,2,3,4.0,1,24,18,19,2000
2.0,185.0,4.0,2,3,2.0,1,25,18,19,2268
2.0,185.0,4.0,2,3,2.0,1,24,18,19,2000
2.0,172.0,6.0,2,2,4.0,1,20,15,24,2000
2.0,172.0,6.0,2,2,4.0,1,22,17,23,2000
2.0,172.0,6.0,2,2,4.0,1,23,17,22,2000
2.0,345.0,8.0,2,1,2.0,1,17,11,24,6294
2.0,345.0,8.0,2,1,2.0,1,17,11,23,7419
2.0,345.0,8.0,2,1,2.0,1,17,11,22,9400
2.0,195.0,6.0,1,1,4.0,2,22,17,24,2000
2.0,193.0,6.0,1,1,4.0,2,22,17,23,2000
2.0,193.0,6.0,1,1,4.0,2,22,17,22,2000
2.0,162.0,4.0,1,1,4.0,2,22,17,24,2000
2.0,162.0,4.0,1,1,4.0,2,22,17,24,2000
2.0,114.0,4.0,1,1,4.0,2,24,17,23,2000
2.0,114.0,4.0,1,1,4.0,2,24,17,23,2000
2.0,162.0,4.0,1,1,4.0,2,22,17,23,2000
2.0,162.0,4.0,1,1,4.0,2,22,17,23,2000
2.0,162.0,4.0,1,1,4.0,2,22,17,22,2000
2.0,162.0,4.0,1,1,4.0,2,24,17,22,2000
2.0,162.0,4.0,1,1,4.0,2,22,17,22,2000
2.0,114.0,4.0,1,1,4.0,2,24,17,22,2000
2.0,208.0,4.0,2,1,2.0,1,24,15,27,2667
2.0,208.0,4.0,2,1,2.0,1,24,15,27,3083
2.0,208.0,4.0,2,1,2.0,1,24,15,26,3578
2.0,208.0,4.0,2,1,2.0,1,24,15,26,3047
2.0,181.0,6.0,1,1,4.0,2,23,15,22,2000
2.0,181.0,6.0,1,1,4.0,2,23,15,22,2000
2.0,181.0,6.0,1,1,4.0,2,24,16,21,2000
2.0,181.0,6.0,1,1,4.0,2,24,16,21,2000
2.0,181.0,6.0,1,1,4.0,2,24,16,20,2000
2.0,181.0,6.0,1,1,4.0,2,24,16,20,2000
2.0,236.0,4.0,2,1,2.0,1,24,15,24,4651
2.0,236.0,4.0,2,1,2.0,1,24,15,24,3839
2.0,236.0,4.0,2,1,2.0,1,24,15,23,4191
2.0,236.0,4.0,2,1,2.0,1,24,15,23,4878
2.0,236.0,4.0,2,1,2.0,1,24,15,22,4723
2.0,236.0,4.0,2,1,2.0,1,24,15,22,5576
5.0,150.0,4.0,3,3,4.0,1,43,31,2,35150
5.0,150.0,4.0,3,3,4.0,1,43,31,2,32600
3.0,220.0,4.0,3,2,4.0,1,33,24,2,33200
3.0,170.0,4.0,3,3,2.0,1,35,24,2,44050
3.0,170.0,4.0,3,3,4.0,1,33,23,2,29900
3.0,220.0,4.0,3,2,4.0,1,33,24,2,41650
3.0,170.0,4.0,3,3,2.0,1,35,24,2,38150
3.0,220.0,4.0,3,2,4.0,1,33,24,2,35750
5.0,150.0,4.0,3,3,4.0,1,43,31,2,41050
3.0,220.0,4.0,3,2,2.0,1,32,23,2,47050
3.0,170.0,4.0,3,3,4.0,1,33,23,2,38350
3.0,170.0,4.0,3,3,2.0,1,35,24,2,35600
3.0,220.0,4.0,3,2,2.0,1,32,23,2,38600
3.0,220.0,4.0,3,2,2.0,1,32,23,2,41150
3.0,170.0,4.0,3,3,4.0,1,33,23,2,32450
3.0,220.0,4.0,3,2,4.0,1,33,24,1,34200
3.0,220.0,4.0,3,2,2.0,1,32,23,1,39600
3.0,220.0,4.0,3,2,4.0,1,33,24,1,37700
5.0,150.0,4.0,3,3,4.0,1,43,31,1,33200
3.0,220.0,4.0,3,2,4.0,1,33,24,1,43050
3.0,170.0,4.0,3,3,2.0,1,35,24,1,39300
3.0,170.0,4.0,3,3,2.0,1,35,24,1,36600
3.0,170.0,4.0,3,3,4.0,1,33,23,1,39750
3.0,170.0,4.0,3,3,2.0,1,35,24,1,45450
3.0,220.0,4.0,3,2,2.0,1,32,23,1,48450
5.0,150.0,4.0,3,3,4.0,1,43,31,1,36700
3.0,170.0,4.0,3,3,4.0,1,33,23,1,34400
5.0,150.0,4.0,3,3,4.0,1,43,31,1,35900
3.0,220.0,4.0,3,2,2.0,1,32,23,1,43100
3.0,220.0,4.0,3,2,4.0,1,33,24,1,36900
3.0,170.0,4.0,3,3,4.0,1,33,23,1,33600
3.0,170.0,4.0,3,3,4.0,1,33,23,1,30900
3.0,170.0,4.0,3,3,2.0,1,35,24,1,40100
3.0,220.0,4.0,3,2,2.0,1,32,23,1,42300
5.0,150.0,4.0,3,3,4.0,1,43,31,1,42050
3.0,220.0,4.0,3,2,4.0,1,35,26,0,43150
3.0,186.0,4.0,3,3,4.0,1,35,26,0,40150
3.0,220.0,4.0,3,2,4.0,1,35,26,0,37450
3.0,186.0,4.0,3,3,2.0,1,34,25,0,37600
3.0,186.0,4.0,3,3,4.0,1,35,26,0,34450
3.0,220.0,4.0,3,2,2.0,1,34,25,0,40300
3.0,220.0,4.0,3,2,2.0,1,34,25,0,49250
3.0,220.0,4.0,3,2,2.0,1,34,25,0,43550
3.0,186.0,4.0,3,3,4.0,1,35,26,0,31200
3.0,186.0,4.0,3,3,2.0,1,34,25,0,40850
3.0,186.0,4.0,3,3,2.0,1,34,25,0,46550
3.0,220.0,4.0,3,2,4.0,1,35,26,0,34200
3.0,252.0,4.0,3,2,4.0,2,28,23,0,51400
3.0,252.0,4.0,3,2,4.0,2,28,23,0,44000
3.0,252.0,4.0,3,2,4.0,2,28,23,0,47000
1.0,220.0,4.0,1,2,4.0,2,31,22,2,45000
1.0,220.0,4.0,1,2,4.0,2,31,22,2,39700
1.0,220.0,4.0,2,2,4.0,2,32,22,2,43800
1.0,220.0,4.0,1,3,4.0,2,32,24,2,35500
1.0,220.0,4.0,2,2,4.0,2,32,22,2,38500
1.0,220.0,4.0,1,3,4.0,2,32,24,2,37600
1.0,220.0,4.0,2,2,4.0,2,32,22,2,36400
1.0,220.0,4.0,1,3,4.0,2,32,24,2,42900
1.0,220.0,4.0,1,2,4.0,2,31,22,2,37600
1.0,220.0,4.0,2,2,4.0,2,32,22,1,37000
1.0,220.0,4.0,1,3,4.0,2,31,22,1,38000
1.0,220.0,4.0,1,2,4.0,2,31,22,1,38000
1.0,220.0,4.0,1,3,4.0,2,31,22,1,35900
1.0,220.0,4.0,1,2,4.0,2,31,22,1,40100
1.0,220.0,4.0,2,2,4.0,2,32,22,1,39100
3.0,252.0,4.0,3,3,4.0,2,33,25,0,37300
3.0,190.0,4.0,3,3,4.0,2,37,27,0,34900
3.0,252.0,4.0,3,2,4.0,2,31,24,0,48000
3.0,252.0,4.0,3,2,4.0,2,31,24,0,43200
3.0,252.0,4.0,3,3,4.0,2,33,25,0,41100
3.0,252.0,4.0,3,3,4.0,2,33,25,0,45900
3.0,252.0,4.0,3,2,4.0,2,31,24,0,39400
3.0,190.0,4.0,3,3,4.0,2,37,27,0,38700
3.0,190.0,4.0,3,3,4.0,2,37,27,0,37850
3.0,252.0,4.0,3,2,4.0,2,31,24,0,42350
1.0,220.0,4.0,1,2,2.0,2,31,22,1,43800
1.0,220.0,4.0,1,2,2.0,2,31,22,1,41500
1.0,220.0,4.0,1,2,2.0,2,29,21,1,47900
1.0,220.0,4.0,1,2,2.0,2,29,21,1,50200
1.0,220.0,4.0,2,2,2.0,2,32,22,1,40500
1.0,220.0,4.0,2,2,2.0,2,32,22,1,42800
7.0,220.0,4.0,2,2,2.0,2,32,23,0,41200
7.0,220.0,4.0,1,2,2.0,2,21,15,0,48600
7.0,220.0,4.0,1,2,2.0,2,22,15,0,42200
5.0,240.0,6.0,1,2,4.0,2,38,24,2,58700
3.0,220.0,4.0,1,2,4.0,2,29,20,2,50450
3.0,220.0,4.0,1,3,4.0,2,33,25,2,44800
1.0,310.0,6.0,1,2,4.0,2,27,18,2,60100
3.0,220.0,4.0,1,3,4.0,2,33,25,2,48350
1.0,310.0,6.0,1,2,4.0,2,27,18,2,56300
3.0,220.0,4.0,1,2,4.0,2,29,20,2,46900
5.0,240.0,6.0,1,2,4.0,2,38,24,2,62500
3.0,252.0,4.0,1,2,4.0,2,32,22,1,52100
3.0,252.0,4.0,3,3,4.0,2,35,24,1,49900
3.0,252.0,4.0,3,3,4.0,2,35,24,1,46200
5.0,240.0,6.0,1,2,4.0,2,38,25,1,59500
1.0,333.0,6.0,1,2,4.0,2,30,20,1,61600
1.0,333.0,6.0,1,2,4.0,2,30,20,1,57400
5.0,240.0,6.0,1,2,4.0,2,38,25,1,63700
3.0,252.0,4.0,1,2,4.0,2,32,22,1,48400
3.0,252.0,4.0,1,2,4.0,2,31,22,0,53800
1.0,333.0,6.0,1,2,4.0,2,31,22,0,61600
1.0,340.0,6.0,1,2,4.0,2,31,22,0,67600
1.0,333.0,6.0,1,2,4.0,2,29,21,0,58600
3.0,252.0,4.0,1,2,4.0,2,32,22,0,49800
3.0,252.0,4.0,3,3,4.0,2,354,24,0,51600
3.0,252.0,4.0,3,3,4.0,2,34,24,0,47600
1.0,310.0,6.0,1,2,4.0,3,28,18,2,65900
1.0,310.0,6.0,1,2,4.0,3,28,18,2,69750
5.0,240.0,6.0,1,2,4.0,3,38,24,2,68300
5.0,240.0,6.0,1,2,4.0,3,38,24,2,72150
5.0,240.0,6.0,1,2,4.0,3,38,25,1,70400
1.0,333.0,6.0,1,2,4.0,3,30,20,1,68300
5.0,240.0,6.0,1,2,4.0,3,35,24,1,73050
1.0,333.0,6.0,1,2,4.0,3,30,20,1,70950
1.0,333.0,6.0,1,2,4.0,3,29,21,0,68800
1.0,333.0,6.0,1,2,4.0,3,29,21,0,71350
2.0,281.0,6.0,1,3,4.0,2,22,15,0,43850
2.0,281.0,6.0,1,2,4.0,2,22,15,0,45850
2.0,281.0,6.0,1,3,4.0,2,24,17,2,33975
2.0,281.0,6.0,1,3,4.0,2,24,17,2,40820
2.0,281.0,6.0,1,2,4.0,2,23,16,2,42820
